model,ds_ns,speed_kmh,period_slots,omega_per_frame,horizon,pred_nmse_db,zoh_nmse_db,filt_nmse_db,wiener_ema_db,wiener_param_db,wiener_psd_db,wiener_genie_db
cdl_e,2064.0,120.0,10,12.225762628051477,4,2.730629545634233,3.37538822839275,-18.3373080447574,8.68232635414789,0.5242045480802329,-2.093910529089547,-2.591374838071414
cdl_e,2064.0,120.0,10,12.225762628051477,6,2.42437896679939,3.727622812618334,-18.3373080447574,-2.1876407598442835,0.46618825502418804,-1.8691108621633838,-2.391123516106454
cdl_e,2064.0,120.0,10,12.225762628051477,8,2.882096220231532,3.554027227240817,-18.3373080447574,-1.763365644302124,0.4565596052172244,-1.4281973120691047,-1.980105808891781
cdl_e,2064.0,120.0,10,12.225762628051477,12,2.817313505391314,2.4288217485914276,-18.3373080447574,-2.008844904103973,0.19855814360391008,-1.5890222676651213,-2.3141280312141452
cdl_e,2064.0,120.0,10,12.225762628051477,16,2.6735542810613575,2.5624121356051965,-18.3373080447574,-1.8699959071925196,0.30189301032543525,-1.3773043781284016,-2.253297864310389
cdl_e,2064.0,120.0,40,48.90305051220591,1,1.7289540025937988,3.246329284287282,-18.02447524911014,-2.7524959820901636,0.025236705675342835,-2.405165513922352,-2.8717824482171306
cdl_e,2064.0,120.0,40,48.90305051220591,2,2.7654008713770684,3.3452159421568113,-18.02447524911014,-2.2779425439233107,0.622773590014968,-1.9985181096406124,-2.3876762639268443
cdl_e,2064.0,120.0,40,48.90305051220591,3,2.6525996098310807,2.8629540664204867,-18.02447524911014,-2.1393613089694368,0.5079267735628132,-1.8579050889175956,-2.25665139858914
cdl_e,2064.0,120.0,40,48.90305051220591,4,2.669364100661049,2.4224980169295547,-18.02447524911014,-2.0850130990075066,0.4843144520993404,-1.7758640471110678,-2.2245505989295076
cdl_e,2064.0,120.0,40,48.90305051220591,6,3.0758443602096697,3.2397004555175375,-18.02447524911014,-1.9577690460236004,0.5411078808572727,-1.6412776988450357,-2.0988555613987625
cdl_e,2064.0,120.0,40,48.90305051220591,8,2.928765141927881,2.6735263729560614,-18.02447524911014,-1.9730245340689634,0.2884674885603843,-1.604673681578007,-2.1608222403785677
cdl_e,2064.0,120.0,40,48.90305051220591,12,2.9429276829335964,2.722367486876711,-18.02447524911014,-1.9146020567382593,0.2232910559227672,-1.5259460358198493,-2.183266409799192
cdl_e,2064.0,120.0,40,48.90305051220591,16,2.8407756789018928,3.0283337923745512,-18.02447524911014,-2.017215374734869,0.19201776373795693,-1.4952059673100824,-2.4234609962093643
